square_id,latitude,longitude,avg_latency,std_latency,total_throughput,zone_avg_latency,zone_avg_upload,zone_avg_download,cluster
square_60129542178,-37.77705127471265,144.74695428793103,297.2113218390805,23.558096948263742,13.771992075251438,297.2113218390804,3.971908045977011,9.800084029274425,4
square_60129542180,-37.78046406029285,144.74754086649438,372.0490245478036,27.462158766330496,8.282354583871662,372.0490245478037,2.4451593453919034,5.837195238479758,4
square_60129542182,-37.77848582621951,144.7585380919623,357.97938192904655,12.519373852862776,21.526238045229352,357.97938192904655,6.185310421286031,15.34092762394332,4
square_60129542184,-37.7786063222424,144.76516281694103,377.85668238533185,11.896202620017332,17.806578064590532,377.8566823853318,5.817166539745768,11.989411524844764,4
square_60129542186,-37.778940978693775,144.77172271104303,411.22660144826625,12.08385744316214,13.560148721452443,411.22660144826625,5.0573889430441445,8.5027597784083,4
square_60129542188,-37.77957798360656,144.7797861498829,356.3868266978922,14.03649666752287,17.844637734192037,356.38682669789233,4.710444964871194,13.134192769320842,4
square_60129542190,-37.78114876233184,144.7872215179372,101.78003923766816,22.330617008226312,26.89652983113789,101.78003923766816,9.715560538116591,17.180969293021302,1
square_60129542192,-37.77887846042403,144.79396684487634,203.30063180212014,21.85067026683207,26.208537491718197,203.30063180212017,9.588363957597174,16.620173534121026,1
square_60129542195,-37.778945262849916,144.80170892827772,198.19225150245137,39.19298160352606,27.50711437596374,198.19225150245137,11.002520164478886,16.504594211484857,1
square_60129542197,-37.77916988057273,144.80787655955092,262.4077916531077,36.19798486572077,27.443588319003215,262.4077916531077,9.086433452652132,18.35715486635108,1
square_60129542199,-37.77872111491358,144.8161838916104,108.58019915302735,16.206434317550237,39.93914923600778,108.58019915302737,12.719329289229712,27.21981994677807,1
square_60129542201,-37.77901119753086,144.821481290535,57.28656327160494,15.7267103223943,38.340941285686725,57.28656327160494,13.190106995884776,25.150834289801956,1
square_60129542203,-37.776430311307905,144.8305768702316,106.51097070844688,16.7527210600935,26.50891008174387,106.51097070844686,12.725943460490464,13.782966621253406,1
square_60129542205,-37.77690320930913,144.8388065049766,71.08783665105386,18.604774564147615,27.177101713444085,71.08783665105386,14.17956381733021,12.997537896113874,1
square_60129542207,-37.77861968388253,144.84462107657504,107.15291894314495,11.623703652047586,30.68846222835656,107.15291894314495,12.96275613715426,17.7257060912023,1
square_68719476737,-37.77122008578361,144.7380100336854,213.06906687125323,24.6544987441096,25.517700085194836,213.0690668712532,8.062856123322865,17.454843961871966,1
square_68719476739,-37.77112542763158,144.7457540426065,278.7113956766917,25.3020831628069,21.93158983885495,278.7113956766917,7.181387844611528,14.750201994243422,4
square_68719476740,-37.76803257142857,144.75412982142856,293.03973214285713,25.01877085769347,19.5425,293.03973214285713,9.0,10.542500000000002,4
square_68719476742,-37.770725807779286,144.75863981420173,356.69767073722295,13.731215308692173,25.385421599389414,356.697670737223,9.03388511985527,16.351536479534147,4
